"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 30 17:31:35 GMT 2024","Wed Oct 30 17:31:38 GMT 2024","3668","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenuWithoutDropdown","TC-03 Verify that all tabs without dropdown menu work correctly as expected","TC-03 Verify that all tabs without dropdown menu work correctly as expected"
"passed","Wed Oct 30 17:31:49 GMT 2024","Wed Oct 30 17:31:53 GMT 2024","3283","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenuWithoutDropdown","TC-03 Verify that all tabs without dropdown menu work correctly as expected","TC-03 Verify that all tabs without dropdown menu work correctly as expected"
"passed","Wed Oct 30 17:31:30 GMT 2024","Wed Oct 30 17:31:34 GMT 2024","3732","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenu","TC-02 Verify that all tabs with dropdown menu of Navigation menu work correctly as expected","TC-02 Verify that all tabs of Navigation menu work correctly as expected"
"passed","Wed Oct 30 17:31:09 GMT 2024","Wed Oct 30 17:31:13 GMT 2024","3855","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationDesktopMenu","TC-04 Verify that all tabs of Desktop dropdown menu work correctly as expected","C-04 Verify that all tabs of Desktop dropdown menu work correctly as expected"
"passed","Wed Oct 30 17:31:26 GMT 2024","Wed Oct 30 17:31:30 GMT 2024","3971","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenu","TC-02 Verify that all tabs with dropdown menu of Navigation menu work correctly as expected","TC-02 Verify that all tabs of Navigation menu work correctly as expected"
"passed","Wed Oct 30 17:32:14 GMT 2024","Wed Oct 30 17:32:16 GMT 2024","2539","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","Verify that base URL and the page title matches the expected results."
"passed","Wed Oct 30 17:31:18 GMT 2024","Wed Oct 30 17:31:22 GMT 2024","3839","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenu","TC-02 Verify that all tabs with dropdown menu of Navigation menu work correctly as expected","TC-02 Verify that all tabs of Navigation menu work correctly as expected"
"passed","Wed Oct 30 17:31:04 GMT 2024","Wed Oct 30 17:31:08 GMT 2024","3987","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationDesktopMenu","TC-04 Verify that all tabs of Desktop dropdown menu work correctly as expected","C-04 Verify that all tabs of Desktop dropdown menu work correctly as expected"
"passed","Wed Oct 30 17:31:17 GMT 2024","Wed Oct 30 17:31:20 GMT 2024","3268","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationDesktopMenu","TC-04 Verify that all tabs of Desktop dropdown menu work correctly as expected","C-04 Verify that all tabs of Desktop dropdown menu work correctly as expected"
"passed","Wed Oct 30 17:32:18 GMT 2024","Wed Oct 30 17:32:18 GMT 2024","0","CrossBrowser Test Suite","ChromeTest","FrameworkTest","FrameworkTest","testPass","testPass",""
"passed","Wed Oct 30 17:31:51 GMT 2024","Wed Oct 30 17:31:58 GMT 2024","6415","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testAddWishListAlert","testAddWishListAlert",""
"passed","Wed Oct 30 17:31:44 GMT 2024","Wed Oct 30 17:31:47 GMT 2024","3893","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenuWithoutDropdown","TC-03 Verify that all tabs without dropdown menu work correctly as expected","TC-03 Verify that all tabs without dropdown menu work correctly as expected"
"passed","Wed Oct 30 17:31:48 GMT 2024","Wed Oct 30 17:31:51 GMT 2024","3027","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","Verify that base URL and the page title matches the expected results."
"unknown","Wed Oct 30 17:31:03 GMT 2024","Wed Oct 30 17:31:03 GMT 2024","0","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testRequiredFields","testRequiredFields",""
"passed","Wed Oct 30 17:31:23 GMT 2024","Wed Oct 30 17:31:27 GMT 2024","3694","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenu","TC-02 Verify that all tabs with dropdown menu of Navigation menu work correctly as expected","TC-02 Verify that all tabs of Navigation menu work correctly as expected"
"passed","Wed Oct 30 17:32:19 GMT 2024","Wed Oct 30 17:32:25 GMT 2024","6052","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testAddWishListAlert","testAddWishListAlert",""
"passed","Wed Oct 30 17:32:28 GMT 2024","Wed Oct 30 17:32:33 GMT 2024","5040","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testAppleCinemaName","testAppleCinemaName",""
"passed","Wed Oct 30 17:31:30 GMT 2024","Wed Oct 30 17:31:34 GMT 2024","3726","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenuWithoutDropdown","TC-03 Verify that all tabs without dropdown menu work correctly as expected","TC-03 Verify that all tabs without dropdown menu work correctly as expected"
