"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 30 20:35:07 GMT 2024","Wed Oct 30 20:35:13 GMT 2024","5281","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testAppleCinemaName","testAppleCinemaName",""
"passed","Wed Oct 30 20:33:55 GMT 2024","Wed Oct 30 20:34:00 GMT 2024","5074","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenu","TC-02 Verify that all tabs with dropdown menu of Navigation menu work correctly as expected","TC-02 Verify that all tabs of Navigation menu work correctly as expected"
"passed","Wed Oct 30 20:35:38 GMT 2024","Wed Oct 30 20:35:38 GMT 2024","0","CrossBrowser Test Suite","FirefoxTest","FrameworkTest","FrameworkTest","testPass","testPass",""
"passed","Wed Oct 30 20:34:54 GMT 2024","Wed Oct 30 20:34:57 GMT 2024","2779","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","Verify that base URL and the page title matches the expected results."
"passed","Wed Oct 30 20:33:41 GMT 2024","Wed Oct 30 20:33:46 GMT 2024","4430","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenu","TC-02 Verify that all tabs with dropdown menu of Navigation menu work correctly as expected","TC-02 Verify that all tabs of Navigation menu work correctly as expected"
"passed","Wed Oct 30 20:33:37 GMT 2024","Wed Oct 30 20:33:41 GMT 2024","3910","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationDesktopMenu","TC-04 Verify that all tabs of Desktop dropdown menu work correctly as expected","C-04 Verify that all tabs of Desktop dropdown menu work correctly as expected"
"passed","Wed Oct 30 20:33:33 GMT 2024","Wed Oct 30 20:33:37 GMT 2024","4037","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationDesktopMenu","TC-04 Verify that all tabs of Desktop dropdown menu work correctly as expected","C-04 Verify that all tabs of Desktop dropdown menu work correctly as expected"
"unknown","Wed Oct 30 20:33:31 GMT 2024","Wed Oct 30 20:33:31 GMT 2024","1","CrossBrowser Test Suite","ChromeTest","FrameworkTest","FrameworkTest","testFail","testFail",""
"passed","Wed Oct 30 20:34:23 GMT 2024","Wed Oct 30 20:34:27 GMT 2024","3566","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenu","TC-02 Verify that all tabs with dropdown menu of Navigation menu work correctly as expected","TC-02 Verify that all tabs of Navigation menu work correctly as expected"
"passed","Wed Oct 30 20:34:22 GMT 2024","Wed Oct 30 20:34:28 GMT 2024","6917","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testAddWishListAlert","testAddWishListAlert",""
"passed","Wed Oct 30 20:34:29 GMT 2024","Wed Oct 30 20:34:33 GMT 2024","3283","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenuWithoutDropdown","TC-03 Verify that all tabs without dropdown menu work correctly as expected","TC-03 Verify that all tabs without dropdown menu work correctly as expected"
"passed","Wed Oct 30 20:35:15 GMT 2024","Wed Oct 30 20:35:20 GMT 2024","4964","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testAppleCinemaPath","testAppleCinemaPath",""
"passed","Wed Oct 30 20:34:48 GMT 2024","Wed Oct 30 20:34:51 GMT 2024","3340","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenuWithoutDropdown","TC-03 Verify that all tabs without dropdown menu work correctly as expected","TC-03 Verify that all tabs without dropdown menu work correctly as expected"
"passed","Wed Oct 30 20:34:41 GMT 2024","Wed Oct 30 20:34:45 GMT 2024","3574","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenuWithoutDropdown","TC-03 Verify that all tabs without dropdown menu work correctly as expected","TC-03 Verify that all tabs without dropdown menu work correctly as expected"
"passed","Wed Oct 30 20:34:29 GMT 2024","Wed Oct 30 20:34:34 GMT 2024","5575","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testAppleCinemaName","testAppleCinemaName",""
"passed","Wed Oct 30 20:34:17 GMT 2024","Wed Oct 30 20:34:20 GMT 2024","3749","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenu","TC-02 Verify that all tabs with dropdown menu of Navigation menu work correctly as expected","TC-02 Verify that all tabs of Navigation menu work correctly as expected"
"passed","Wed Oct 30 20:34:48 GMT 2024","Wed Oct 30 20:34:54 GMT 2024","6378","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testRequiredFields","testRequiredFields",""
"passed","Wed Oct 30 20:35:23 GMT 2024","Wed Oct 30 20:35:28 GMT 2024","5707","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testRedirectionToBrand","testRedirectionToBrand",""
"passed","Wed Oct 30 20:34:00 GMT 2024","Wed Oct 30 20:34:04 GMT 2024","3945","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenuWithoutDropdown","TC-03 Verify that all tabs without dropdown menu work correctly as expected","TC-03 Verify that all tabs without dropdown menu work correctly as expected"
