"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 30 21:28:07 GMT 2024","Wed Oct 30 21:28:10 GMT 2024","2893","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenuWithoutDropdown","TC-03 Verify that all tabs without dropdown menu work correctly as expected","TC-03 Verify that all tabs without dropdown menu work correctly as expected"
"passed","Wed Oct 30 21:27:18 GMT 2024","Wed Oct 30 21:27:21 GMT 2024","3296","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationDesktopMenu","TC-04 Verify that all tabs of Desktop dropdown menu work correctly as expected","C-04 Verify that all tabs of Desktop dropdown menu work correctly as expected"
"passed","Wed Oct 30 21:27:46 GMT 2024","Wed Oct 30 21:27:49 GMT 2024","2713","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenu","TC-02 Verify that all tabs with dropdown menu of Navigation menu work correctly as expected","TC-02 Verify that all tabs of Navigation menu work correctly as expected"
"passed","Wed Oct 30 21:27:25 GMT 2024","Wed Oct 30 21:27:27 GMT 2024","2767","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationDesktopMenu","TC-04 Verify that all tabs of Desktop dropdown menu work correctly as expected","C-04 Verify that all tabs of Desktop dropdown menu work correctly as expected"
"passed","Wed Oct 30 21:27:31 GMT 2024","Wed Oct 30 21:27:34 GMT 2024","2858","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenuWithoutDropdown","TC-03 Verify that all tabs without dropdown menu work correctly as expected","TC-03 Verify that all tabs without dropdown menu work correctly as expected"
"passed","Wed Oct 30 21:27:58 GMT 2024","Wed Oct 30 21:28:03 GMT 2024","4954","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testRedirectionToBrand","Verify redirection to brand page",""
"passed","Wed Oct 30 21:27:21 GMT 2024","Wed Oct 30 21:27:24 GMT 2024","2944","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenu","TC-02 Verify that all tabs with dropdown menu of Navigation menu work correctly as expected","TC-02 Verify that all tabs of Navigation menu work correctly as expected"
"passed","Wed Oct 30 21:27:41 GMT 2024","Wed Oct 30 21:27:43 GMT 2024","2278","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","Verify that base URL and the page title matches the expected results."
"passed","Wed Oct 30 21:28:24 GMT 2024","Wed Oct 30 21:28:28 GMT 2024","4151","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testAppleCinemaName","Verify product name",""
"passed","Wed Oct 30 21:27:54 GMT 2024","Wed Oct 30 21:27:58 GMT 2024","4159","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testAppleCinemaPath","Verify breadcrumbs",""
"passed","Wed Oct 30 21:27:18 GMT 2024","Wed Oct 30 21:27:21 GMT 2024","3174","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenu","TC-02 Verify that all tabs with dropdown menu of Navigation menu work correctly as expected","TC-02 Verify that all tabs of Navigation menu work correctly as expected"
"passed","Wed Oct 30 21:27:08 GMT 2024","Wed Oct 30 21:27:11 GMT 2024","3134","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationDesktopMenu","TC-04 Verify that all tabs of Desktop dropdown menu work correctly as expected","C-04 Verify that all tabs of Desktop dropdown menu work correctly as expected"
"passed","Wed Oct 30 21:28:44 GMT 2024","Wed Oct 30 21:28:48 GMT 2024","4339","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testRequiredFields","Verify required fields in adding to shopping cart",""
"passed","Wed Oct 30 21:27:28 GMT 2024","Wed Oct 30 21:27:31 GMT 2024","2869","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenuWithoutDropdown","TC-03 Verify that all tabs without dropdown menu work correctly as expected","TC-03 Verify that all tabs without dropdown menu work correctly as expected"
"passed","Wed Oct 30 21:28:49 GMT 2024","Wed Oct 30 21:28:49 GMT 2024","0","CrossBrowser Test Suite","FirefoxTest","FrameworkTest","FrameworkTest","testPass","testPass",""
"passed","Wed Oct 30 21:27:44 GMT 2024","Wed Oct 30 21:27:49 GMT 2024","5069","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testAddWishListAlert","Verify alert message while adding item to wishlist by unauthorised user",""
"passed","Wed Oct 30 21:27:49 GMT 2024","Wed Oct 30 21:27:53 GMT 2024","4146","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testAppleCinemaName","Verify product name",""
"passed","Wed Oct 30 21:28:17 GMT 2024","Wed Oct 30 21:28:21 GMT 2024","4368","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testAddWishListAlert","Verify alert message while adding item to wishlist by unauthorised user",""
"passed","Wed Oct 30 21:27:25 GMT 2024","Wed Oct 30 21:27:28 GMT 2024","2977","CrossBrowser Test Suite","ChromeTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenu","TC-02 Verify that all tabs with dropdown menu of Navigation menu work correctly as expected","TC-02 Verify that all tabs of Navigation menu work correctly as expected"
"passed","Wed Oct 30 21:27:35 GMT 2024","Wed Oct 30 21:27:38 GMT 2024","2763","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenu","TC-02 Verify that all tabs with dropdown menu of Navigation menu work correctly as expected","TC-02 Verify that all tabs of Navigation menu work correctly as expected"
"passed","Wed Oct 30 21:27:41 GMT 2024","Wed Oct 30 21:27:43 GMT 2024","2715","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenu","TC-02 Verify that all tabs with dropdown menu of Navigation menu work correctly as expected","TC-02 Verify that all tabs of Navigation menu work correctly as expected"
"passed","Wed Oct 30 21:28:30 GMT 2024","Wed Oct 30 21:28:34 GMT 2024","4021","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testAppleCinemaPath","Verify breadcrumbs",""
"passed","Wed Oct 30 21:27:57 GMT 2024","Wed Oct 30 21:28:00 GMT 2024","2526","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenuWithoutDropdown","TC-03 Verify that all tabs without dropdown menu work correctly as expected","TC-03 Verify that all tabs without dropdown menu work correctly as expected"
"passed","Wed Oct 30 21:27:30 GMT 2024","Wed Oct 30 21:27:33 GMT 2024","2961","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenu","TC-02 Verify that all tabs with dropdown menu of Navigation menu work correctly as expected","TC-02 Verify that all tabs of Navigation menu work correctly as expected"
"passed","Wed Oct 30 21:28:37 GMT 2024","Wed Oct 30 21:28:41 GMT 2024","4752","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.ProductPageTest","com.opencarttest.test.ProductPageTest","testRedirectionToBrand","Verify redirection to brand page",""
"unknown","Wed Oct 30 21:27:07 GMT 2024","Wed Oct 30 21:27:07 GMT 2024","1","CrossBrowser Test Suite","ChromeTest","FrameworkTest","FrameworkTest","testFail","testFail",""
"passed","Wed Oct 30 21:28:09 GMT 2024","Wed Oct 30 21:28:09 GMT 2024","0","CrossBrowser Test Suite","ChromeTest","FrameworkTest","FrameworkTest","testPass","testPass",""
"passed","Wed Oct 30 21:27:52 GMT 2024","Wed Oct 30 21:27:54 GMT 2024","2529","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenuWithoutDropdown","TC-03 Verify that all tabs without dropdown menu work correctly as expected","TC-03 Verify that all tabs without dropdown menu work correctly as expected"
"passed","Wed Oct 30 21:28:02 GMT 2024","Wed Oct 30 21:28:05 GMT 2024","2846","CrossBrowser Test Suite","FirefoxTest","com.opencarttest.test.NavigationTest","com.opencarttest.test.NavigationTest","testNavigationMenuWithoutDropdown","TC-03 Verify that all tabs without dropdown menu work correctly as expected","TC-03 Verify that all tabs without dropdown menu work correctly as expected"
